Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [okbooks],Price [okbooks],In stock [okbooks],Low stock [okbooks]
ชุด-ครึ่งวงกลม-7-บาท,11695,,,,,,1-11 ชิ้น,,,,,32.00,,,,,Y,7.00,,
"ชุด-วงเวียน-มาสเตอร์อาท-f173,-f179",12822,"ชุด วงเวียน มาสเตอร์อาท f173, f179",เครื่องเขียน,,N,,,,,,,55.00,,,,N,Y,79.00,,
ชุดสำลีแผ่น-กลม-คอตต้อนบัท-snow-white,12946,ชุดสำลีแผ่น กลม คอตต้อนบัท snow white,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,39.00,,
ชุดเครื่องมือ-ไขควง,12299,ชุดเครื่องมือ ไขควง,เครื่องมือช่าง,,N,,,,,,,0.00,,,,N,Y,59.00,,
ชุดเครื่องเขียน-5-ชิ้น-มาสเตอร์อาร์ต,11855,ชุดเครื่องเขียน 5 ชิ้น มาสเตอร์อาร์ต,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,39.00,,
ชุดเครื่องเขียน-8853a,11916,ชุดเครื่องเขียน 8853A,เครื่องเขียน,,N,,,,,,,35.00,,,,N,Y,49.00,,
ชุดเซ็ตเครื่องเขียน-019,11917,ชุดเซ็ตเครื่องเขียน 019,เครื่องเขียน,,N,,,,,,,40.00,,,,N,Y,59.00,,
ชุดรวมเครื่องเขียน-ตราม้า,11124,ชุดเซ็ตเครื่องเขียน ตราม้า,เครื่องเขียน,,N,,,,,,,0.00,8851553625972,,,Y,Y,129.00,1.000,0.000
มาสเตอร์อาร์ต-ชุดไปโรงเรียนกับพี่สิงห์,11343,ชุดเซ็ตเครื่องเขียนมาสเตอร์อาร์ต,เครื่องเขียน,,N,,,,,,,0.00,8851907295295,,,N,Y,79.00,,
"ชุดไม้ฉาก-12""--t30-i.n.c.q",13184,"ชุดไม้ฉาก 12""  T30 I.N.C.Q",เครื่องเขียน,,N,,,,,,,0.00,8850892063285,,,N,Y,90.00,,
"ซองการ์ด-5*7""-krr-10--ซอง",11968,"ซองการ์ด 5*7"" no.29 KRR 10  ซอง",เครื่องเขียน,,N,,,,,,,15.00,8857128313145,,,N,Y,30.00,,
"ซองการ์ด-5*7""-krr-120--ซอง",11969,"ซองการ์ด 5*7"" no.29 KRR 120  ซอง",เครื่องเขียน,,N,,,,,,,180.00,8859965000332-3,,,N,Y,300.00,,
"ซองการ์ดมุก-6x8""-(12ซอง)",10942,"ซองการ์ดมุก 6x8"" (12ซอง)",เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,50.00,,
ซองการ์ดแอลคิว-8-1/2(10ซอง),10940,ซองการ์ดแอลคิว 8 1/2(10ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,35.00,100.000,0.000
ซองการ์ดแอลคิว-8-1/2(50ซอง),10941,ซองการ์ดแอลคิว 8 1/2(50ซอง),เครื่องเขียน,,N,,,,,,,0.00,8850950039580,,,Y,Y,150.00,10.000,0.000
ซองการ์ดแอลคิว-c6(10ซอง),10938,ซองการ์ดแอลคิว C6(10ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,32.00,100.000,0.000
ซองการ์ดแอลคิว-c6(50ซอง),10939,ซองการ์ดแอลคิว C6(50ซอง),เครื่องเขียน,,N,,,,,,,0.00,8850950044416,,,N,Y,135.00,,
ซองขาวยาว-100แกรม-krr-บอร์9/125(20ซอง),13106,ซองขาวยาว 100แกรม KRR บอร์9/125(20ซอง),เครื่องเขียน,,N,,,,,,,0.00,8859965000066,,,N,Y,25.00,,
ซองขาวยาว-100แกรม-krr-บอร์9/125(240ซอง),13107,ซองขาวยาว 100แกรม KRR บอร์9/125(240ซอง),เครื่องเขียน,,N,,,,,,,170.00,,,,N,Y,250.00,,
ซองขาวยาว-70แกรม-cd-amon-เบอร์9/125(100ซอง),12815,ซองขาวยาว 70แกรม CD Amon เบอร์9/125(100ซอง),เครื่องเขียน,,N,,,,,,,60.00,,,,N,Y,90.00,,
ซองขาวยาว-70แกรม-cd-amon-เบอร์9/125(25*12-ซอง),12632,ซองขาวยาว 70แกรม CD Amon เบอร์9/125(25*12 ซอง),เครื่องเขียน,,N,,,,,,,180.00,,,,N,Y,240.00,,
ซองขาวยาว-70แกรม-cd-amon-เบอร์9/125(25ซอง),12631,ซองขาวยาว 70แกรม CD Amon เบอร์9/125(25ซอง),เครื่องเขียน,,N,,,,,,,15.00,,,,N,Y,25.00,,
ซองขาวยาวair-mail-เบอร์9(25ซอง),10936,ซองขาวยาวAir mail เบอร์9(25ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,20.00,10.000,0.000
ซองขาวยาวหนา-ครุฑ-เบอร์9/125(500ซอง),11294,ซองขาวยาวหนา ครุฑ เบอร์9/125(500ซอง),เครื่องเขียน,,N,,,,,,,0.00,8850950062601,,,N,Y,600.00,,
ซองขาวยาวหนา-ครุฑ-เบอร์9/125(50ซอง),11295,ซองขาวยาวหนา ครุฑ เบอร์9/125(50ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,70.00,,
ซองขาวยาวหนา-เบอร์9/125(12ซอง),10928,ซองขาวยาวหนา เบอร์9/125(12ซอง),เครื่องเขียน,,N,,,,,,,9.00,,,,Y,Y,20.00,100.000,0.000
ซองขาวยาวหนา-เบอร์9/125(500ซอง),10931,ซองขาวยาวหนา เบอร์9/125(500ซอง),เครื่องเขียน,,N,,,,,,,350.00,,,,Y,Y,540.00,2.000,0.000
ซองขาวยาวหนา-เบอร์9/125(50ซอง),10929,ซองขาวยาวหนา เบอร์9/125(50ซอง),เครื่องเขียน,,N,,,,,,,35.00,,,,Y,Y,60.00,84.000,0.000
ซองขาวหนา-เบอร์6-1/2(12ซอง),10915,ซองขาวหนา เบอร์6 1/2(12ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,15.00,10.000,0.000
ซองขาวหนา-เบอร์6-1/2(20ซอง),10927,ซองขาวหนา เบอร์6 1/2(20ซอง),เครื่องเขียน,,N,,,,,,,0.00,8850950001235,,,Y,Y,20.00,10.000,0.000
ซองขาวหนา-เบอร์6-1/2(500ซอง),11199,ซองขาวหนา เบอร์6 1/2(500ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,390.00,,
ซองขาวหนา-เบอร์6-1/2(50ซอง),10904,ซองขาวหนา เบอร์6 1/2(50ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,42.00,9.000,0.000
ซองขาวหนา-เบอร์7-1/2(12ซอง),10922,ซองขาวหนา เบอร์7/125(12ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,15.00,100.000,0.000
ซองขาวหนา-เบอร์7/125(500ซอง),10924,ซองขาวหนา เบอร์7/125(500ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,410.00,1.000,0.000
ซองขาวหนา-เบอร์7-1/2(50ซอง),10923,ซองขาวหนา เบอร์7/125(50ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,45.00,97.000,0.000
ซองขาวไปรษณีย์c6/125-20ซอง,10937,ซองขาวไปรษณีย์C6/125 20ซอง,เครื่องเขียน,,N,,,,,,,0.00,8850950001327,,,N,Y,18.00,,
ซองชมพูหนา-เบอร์6-1/2(12ซอง),10916,ซองชมพูหนา เบอร์6 1/2(12ซอง),เครื่องเขียน,,N,,,,,,,0.00,,,,Y,Y,15.00,10.000,0.000
